data_period,city_admin,subdistrict,ward,water_height_cm,people_affected,max_evacuees,deaths,max_water_cm
201912,KEPULAUAN SERIBU,Kepulauan Seribu Utara,PULAU HARAPAN,10 S/D 15 CM,0,0,0,15.0
201912,KEPULAUAN SERIBU,Kepulauan Seribu Utara,PULAU HARAPAN,5 S/D 20 CM,0,0,0,20.0
201912,KEPULAUAN SERIBU,Kepulauan Seribu Utara,PULAU HARAPAN,15 CM,0,0,0,15.0
201912,KEPULAUAN SERIBU,Kepulauan Seribu Utara,PULAU HARAPAN,5 CM,0,0,0,5.0
201912,KEPULAUAN SERIBU,Kepulauan Seribu Utara,PULAU HARAPAN,5 S/D 20 CM,0,0,0,20.0
201910,JAKARTA PUSAT,Cempaka Putih,CEMPAKA PUTIH BARAT,15 CM,0,0,0,15.0
201910,JAKARTA PUSAT,Johar Baru,JOHAR BARU,20 CM,0,0,0,20.0
201910,JAKARTA UTARA,Tanjung Priok,KEBON BAWANG,30 CM,0,0,0,30.0
201910,JAKARTA UTARA,Tanjung Priok,KEBON BAWANG,30 CM,0,0,0,30.0
201910,JAKARTA UTARA,Cilincing,ROROTAN,15 CM,0,0,0,15.0
201910,JAKARTA UTARA,Koja,RAWA BADAK SELATAN,10 S/D 60 CM,0,0,0,60.0
201910,JAKARTA UTARA,Koja,RAWA BADAK SELATAN,10 S/D 80 CM,0,0,0,80.0
201910,JAKARTA UTARA,Koja,RAWA BADAK SELATAN,10 S/D 80 CM,0,0,0,80.0
201910,JAKARTA UTARA,Koja,RAWA BADAK SELATAN,10 S/D 80 CM,0,0,0,80.0
201910,JAKARTA UTARA,Koja,RAWA BADAK SELATAN,10 S/D 80 CM,0,0,0,80.0
201910,JAKARTA BARAT,Kebon Jeruk,KEDOYA SELATAN,20 CM,0,0,0,20.0
201910,JAKARTA BARAT,Kebon Jeruk,KEDOYA SELATAN,20 CM,0,0,0,20.0
201910,JAKARTA BARAT,Kebon Jeruk,KEDOYA SELATAN,15 CM,0,0,0,15.0
201910,JAKARTA BARAT,Kebon Jeruk,KEDOYA SELATAN,25 CM,0,0,0,25.0
201910,JAKARTA BARAT,Kebon Jeruk,KEDOYA SELATAN,10 S/D 30 CM,0,9,0,30.0
201910,JAKARTA BARAT,Kebon Jeruk,KEDOYA SELATAN,20 S/D 70 CM,0,0,0,70.0
201910,JAKARTA BARAT,Kebon Jeruk,KEDOYA SELATAN,60 CM,0,0,0,60.0
201910,JAKARTA BARAT,Kebon Jeruk,KEDOYA SELATAN,10 S/D 100 CM,0,0,0,100.0
201910,JAKARTA BARAT,Kebon Jeruk,KEDOYA SELATAN,10 S/D 60 CM,0,0,0,60.0
201910,JAKARTA BARAT,Kebon Jeruk,KEDOYA SELATAN,60 CM,0,6,0,60.0
201910,JAKARTA BARAT,Kebon Jeruk,KEDOYA SELATAN,100 CM,0,4,0,100.0
201910,JAKARTA BARAT,Kebon Jeruk,KEDOYA SELATAN,70 CM,0,5,0,70.0
201910,JAKARTA BARAT,Kebon Jeruk,KEDOYA SELATAN,10 CM,0,0,0,10.0
201910,JAKARTA BARAT,Kebon Jeruk,KEDOYA SELATAN,50 CM,0,0,0,50.0
201910,JAKARTA BARAT,Kebon Jeruk,KEDOYA UTARA,20 CM S/D 60 CM,0,0,0,60.0
201910,JAKARTA BARAT,Kebon Jeruk,KEDOYA UTARA,20 CM S/D 60 CM,0,0,0,60.0
201910,JAKARTA BARAT,Kebon Jeruk,KEDOYA UTARA,10 S/D 60 CM,0,0,0,60.0
201910,JAKARTA BARAT,Kebon Jeruk,KEDOYA UTARA,10 S/D 60 CM,0,0,0,60.0
201910,JAKARTA BARAT,Kebon Jeruk,SUKABUMI SELATAN,30 CM,0,0,0,30.0
201910,JAKARTA BARAT,Kebon Jeruk,SUKABUMI UTARA,20 CM,0,0,0,20.0
201910,JAKARTA BARAT,Kebon Jeruk,SUKABUMI UTARA,50 CM,0,0,0,50.0
201910,JAKARTA BARAT,Kebon Jeruk,SUKABUMI UTARA,40 S/D 100 CM,0,0,0,100.0
201910,JAKARTA BARAT,Kebon Jeruk,KEBON JERUK,30 CM,0,0,0,30.0
201910,JAKARTA BARAT,Kebon Jeruk,KEBON JERUK,30 CM,0,0,0,30.0
201910,JAKARTA BARAT,Kebon Jeruk,KEBON JERUK,50 CM,0,0,0,50.0
201910,JAKARTA BARAT,Kebon Jeruk,DURI KEPA,40 CM,0,0,0,40.0
201910,JAKARTA BARAT,Kebon Jeruk,DURI KEPA,30 CM,0,0,0,30.0
201910,JAKARTA BARAT,Kebon Jeruk,DURI KEPA,30 CM,0,0,0,30.0
201910,JAKARTA BARAT,Kebon Jeruk,DURI KEPA,30 CM,0,0,0,30.0
201910,JAKARTA BARAT,Kebon Jeruk,DURI KEPA,80 S/D 100 CM,0,0,0,100.0
201910,JAKARTA BARAT,Palmerah,PALMERAH,20 CM,0,0,0,20.0
201910,JAKARTA BARAT,Palmerah,PALMERAH,40 CM,0,0,0,40.0
201910,JAKARTA BARAT,Grogol Petamburan,JELAMBAR,10 S/D 15 CM,0,0,0,15.0
201910,JAKARTA BARAT,Grogol Petamburan,TANJUNG DUREN UTARA,10 CM,0,0,0,10.0
201910,JAKARTA BARAT,Grogol Petamburan,TANJUNG DUREN UTARA,20 S/D 30 CM,0,0,0,30.0
201910,JAKARTA BARAT,Kembangan,KEMBANGAN UTARA,10 S/D 30 CM,0,0,0,30.0
201910,JAKARTA BARAT,Kembangan,KEMBANGAN SELATAN,50 CM,0,0,0,50.0
201910,JAKARTA BARAT,Kembangan,KEMBANGAN SELATAN,15 CM,0,0,0,15.0
201910,JAKARTA BARAT,Kembangan,KEMBANGAN SELATAN,15 CM,0,0,0,15.0
201910,JAKARTA BARAT,Kembangan,KEMBANGAN SELATAN,50 CM,0,0,0,50.0
201910,JAKARTA BARAT,Kembangan,KEMBANGAN SELATAN,90 CM,0,0,0,90.0
201910,JAKARTA BARAT,Kembangan,KEMBANGAN SELATAN,90 CM,0,0,0,90.0
201910,JAKARTA BARAT,Kembangan,KEMBANGAN SELATAN,90 CM,0,0,0,90.0
201910,JAKARTA BARAT,Kembangan,SRENGSENG,50 CM,0,0,0,50.0
201910,JAKARTA BARAT,Kembangan,SRENGSENG,20 CM,0,0,0,20.0
201910,JAKARTA BARAT,Kembangan,SRENGSENG,40 CM,0,0,0,40.0
201910,JAKARTA BARAT,Kembangan,SRENGSENG,50 CM,0,0,0,50.0
201910,JAKARTA BARAT,Kembangan,SRENGSENG,20 CM,0,0,0,20.0
201910,JAKARTA BARAT,Cengkareng,KEDAUNG KALI ANGKE,20 CM S/D 50 CM,0,0,0,50.0
201910,JAKARTA BARAT,Cengkareng,KEDAUNG KALI ANGKE,20 CM S/D 50 CM,0,0,0,50.0
201910,JAKARTA BARAT,Cengkareng,KEDAUNG KALI ANGKE,20 CM S/D 50 CM,0,0,0,50.0
201910,JAKARTA BARAT,Cengkareng,DURI KOSAMBI,30 CM,0,0,0,30.0
201910,JAKARTA BARAT,Cengkareng,DURI KOSAMBI,30 CM,0,0,0,30.0
201910,JAKARTA BARAT,Cengkareng,DURI KOSAMBI,25 CM,0,0,0,25.0
201910,JAKARTA BARAT,Cengkareng,DURI KOSAMBI,15 CM,0,0,0,15.0
201910,JAKARTA BARAT,Cengkareng,DURI KOSAMBI,25 CM,0,0,0,25.0
201910,JAKARTA BARAT,Cengkareng,RAWA BUAYA,20 CM,0,0,0,20.0
201910,JAKARTA BARAT,Cengkareng,RAWA BUAYA,20 CM,0,0,0,20.0
201910,JAKARTA BARAT,Cengkareng,RAWA BUAYA,20 CM,0,0,0,20.0
201910,JAKARTA BARAT,Cengkareng,RAWA BUAYA,25 CM,0,0,0,25.0
201910,JAKARTA BARAT,Cengkareng,RAWA BUAYA,20 CM,0,0,0,20.0
201910,JAKARTA BARAT,Cengkareng,RAWA BUAYA,10 CM,0,0,0,10.0
201910,JAKARTA BARAT,Cengkareng,RAWA BUAYA,15 CM,0,0,0,15.0
201910,JAKARTA BARAT,Kalideres,PEGADUNGAN,10 CM S/D 30 CM,0,0,0,30.0
201910,JAKARTA BARAT,Kalideres,PEGADUNGAN,10 CM S/D 30 CM,0,0,0,30.0
201910,JAKARTA BARAT,Kalideres,PEGADUNGAN,10 CM S/D 30 CM,0,0,0,30.0
201910,JAKARTA BARAT,Kalideres,PEGADUNGAN,10 CM S/D 30 CM,0,0,0,30.0
201910,JAKARTA BARAT,Kalideres,PEGADUNGAN,5 CM S/D 10 CM,0,0,0,10.0
201910,JAKARTA BARAT,Kalideres,PEGADUNGAN,5 CM S/D 10 CM,0,0,0,10.0
201910,JAKARTA SELATAN,Mampang Prapatan,BANGKA,10 CM S/D 100 CM,0,0,0,100.0
201910,JAKARTA SELATAN,Mampang Prapatan,BANGKA,20 CM,0,0,0,20.0
201910,JAKARTA SELATAN,Mampang Prapatan,BANGKA,50 CM,0,0,0,50.0
201910,JAKARTA SELATAN,Mampang Prapatan,BANGKA,25 CM,0,0,0,25.0
201910,JAKARTA SELATAN,Mampang Prapatan,BANGKA,50 CM,0,0,0,50.0
201910,JAKARTA SELATAN,Mampang Prapatan,BANGKA,10 S/D 35 CM,0,0,0,35.0
201910,JAKARTA SELATAN,Mampang Prapatan,TEGAL PARANG,10 CM S/D 30 CM,0,0,0,30.0
201910,JAKARTA SELATAN,Mampang Prapatan,TEGAL PARANG,10 CM S/D 30 CM,0,0,0,30.0
201910,JAKARTA SELATAN,Mampang Prapatan,PELA MAMPANG,50 CM S/D 100 CM,0,0,0,100.0
201910,JAKARTA SELATAN,Mampang Prapatan,PELA MAMPANG,30 CM S/D 60 CM,0,0,0,60.0
201910,JAKARTA SELATAN,Mampang Prapatan,PELA MAMPANG,30 CM S/D 80 CM,0,0,0,80.0
201910,JAKARTA SELATAN,Pancoran,KALIBATA,30 CM,0,0,0,30.0
201910,JAKARTA SELATAN,Pancoran,RAWAJATI,10 CM S/D 30 CM,0,0,0,30.0
201910,JAKARTA SELATAN,Pancoran,RAWAJATI,10 CM S/D 30 CM,0,0,0,30.0
201910,JAKARTA SELATAN,Pancoran,RAWAJATI,10 CM S/D 40 CM,0,0,0,40.0
201910,JAKARTA SELATAN,Pancoran,RAWAJATI,10 CM S/D 40 CM,0,0,0,40.0
201910,JAKARTA SELATAN,Pancoran,RAWAJATI,10 CM S/D 40 CM,0,0,0,40.0
201910,JAKARTA SELATAN,Pancoran,PENGADEGAN,10 CM S/D 120 CM,0,0,0,120.0
201910,JAKARTA SELATAN,Pasar Minggu,PEJATEN BARAT,20 CM,0,0,0,20.0
201910,JAKARTA SELATAN,Pasar Minggu,RAGUNAN,20 CM,0,0,0,20.0
201910,JAKARTA SELATAN,Pasar Minggu,CILANDAK TIMUR,10 CM S/D 100 CM,0,150,0,100.0
201910,JAKARTA SELATAN,Pasar Minggu,CILANDAK TIMUR,20 CM S/D 180 CM,0,0,0,180.0
201910,JAKARTA SELATAN,Pasar Minggu,CILANDAK TIMUR,20 CM S/D 180 CM,0,0,0,180.0
201910,JAKARTA SELATAN,Pasar Minggu,PEJATEN TIMUR,10 CM S/D 130 CM,0,107,0,130.0
201910,JAKARTA SELATAN,Pasar Minggu,PEJATEN TIMUR,10 CM S/D 130 CM,0,0,0,130.0
201910,JAKARTA SELATAN,Pasar Minggu,PEJATEN TIMUR,10 CM S/D 130 CM,0,0,0,130.0
201910,JAKARTA SELATAN,Pasar Minggu,PEJATEN TIMUR,10 CM S/D 100 CM,0,0,0,100.0
201910,JAKARTA SELATAN,Pasar Minggu,PEJATEN TIMUR,10 CM S/D 85 CM,0,0,0,85.0
201910,JAKARTA SELATAN,Pasar Minggu,PEJATEN TIMUR,20 CM S/D 150 CM,0,0,0,150.0
201910,JAKARTA SELATAN,Pasar Minggu,PEJATEN TIMUR,20 CM S/D 150 CM,0,0,0,150.0
201910,JAKARTA SELATAN,Pasar Minggu,KEBAGUSAN,20 CM S/D 40 CM,0,0,0,40.0
201910,JAKARTA SELATAN,Pasar Minggu,JATI PADANG,20 CM S/D 40 CM,0,0,0,40.0
201910,JAKARTA SELATAN,Pasar Minggu,JATI PADANG,20 CM,0,0,0,20.0
201910,JAKARTA SELATAN,Pasar Minggu,JATI PADANG,10 CM S/D 20 CM,0,0,0,20.0
201910,JAKARTA SELATAN,Pasar Minggu,JATI PADANG,10 CM S/D 20 CM,0,0,0,20.0
201910,JAKARTA SELATAN,Pasar Minggu,JATI PADANG,20 CM,0,0,0,20.0
201910,JAKARTA SELATAN,Jagakarsa,CIGANJUR,120 CM,1200,271,0,120.0
201910,JAKARTA SELATAN,Jagakarsa,CIGANJUR,120 CM,0,0,0,120.0
201910,JAKARTA SELATAN,Jagakarsa,CIGANJUR,10 CM S/D 40 CM,0,0,0,40.0
201910,JAKARTA SELATAN,Jagakarsa,CIPEDAK,50 CM S/D 70 CM,0,0,0,70.0
201910,JAKARTA SELATAN,Jagakarsa,CIPEDAK,40 CM,0,0,0,40.0
201910,JAKARTA SELATAN,Jagakarsa,CIPEDAK,30 CM,0,0,0,30.0
201910,JAKARTA SELATAN,Jagakarsa,CIPEDAK,40 CM,0,0,0,40.0
201910,JAKARTA SELATAN,Kebayoran Baru,PETOGOGAN,30 CM S/D 60 CM,0,0,0,60.0
201910,JAKARTA SELATAN,Kebayoran Baru,PETOGOGAN,30 CM,0,0,0,30.0
201910,JAKARTA SELATAN,Kebayoran Baru,PETOGOGAN,50 CM S/D 60 CM,0,0,0,60.0
201910,JAKARTA SELATAN,Tebet,KEBON BARU,10 CM S/D 30 CM,0,0,0,30.0
201910,JAKARTA SELATAN,Tebet,KEBON BARU,30 CM S/D 50 CM,0,0,0,50.0
201910,JAKARTA SELATAN,Tebet,MANGGARAI,10 CM S/D 50 CM,0,0,0,50.0
201910,JAKARTA SELATAN,Tebet,MANGGARAI,10 CM S/D 50 CM,0,0,0,50.0
201910,JAKARTA SELATAN,Tebet,MANGGARAI,10 CM S/D 50 CM,0,0,0,50.0
201910,JAKARTA SELATAN,Tebet,MANGGARAI,30 CM S/D 50 CM,0,0,0,50.0
201910,JAKARTA SELATAN,Tebet,MANGGARAI,10 CM S/D 30 CM,0,0,0,30.0
201910,JAKARTA SELATAN,Pesanggrahan,BINTARO,50 CM,0,0,0,50.0
201910,JAKARTA SELATAN,Pesanggrahan,BINTARO,30 S/D 50 CM,0,0,0,50.0
201910,JAKARTA SELATAN,Pesanggrahan,BINTARO,10 S/D 30 CM,0,0,0,30.0
201910,JAKARTA SELATAN,Pesanggrahan,BINTARO,20 CM,0,0,0,20.0
201910,JAKARTA SELATAN,Pesanggrahan,BINTARO,10 S/D 50 CM,0,0,0,50.0
201910,JAKARTA SELATAN,Pesanggrahan,BINTARO,10 S/D 50 CM,0,0,0,50.0
201910,JAKARTA SELATAN,Pesanggrahan,BINTARO,50 S/D 60 CM,0,0,0,60.0
201910,JAKARTA SELATAN,Pesanggrahan,BINTARO,50 S/D 60 CM,0,0,0,60.0
201910,JAKARTA SELATAN,Pesanggrahan,BINTARO,50 S/D 60 CM,0,0,0,60.0
201910,JAKARTA SELATAN,Pesanggrahan,BINTARO,30 S/D 50 CM,0,0,0,50.0
201910,JAKARTA SELATAN,Pesanggrahan,BINTARO,30 S/D 50 CM,0,0,0,50.0
201910,JAKARTA SELATAN,Pesanggrahan,BINTARO,30 S/D 50 CM,0,0,0,50.0
201910,JAKARTA SELATAN,Pesanggrahan,BINTARO,50 S/D 60 CM,0,0,0,60.0
201910,JAKARTA SELATAN,Pesanggrahan,BINTARO,40 CM,0,0,0,40.0
201910,JAKARTA SELATAN,Pesanggrahan,BINTARO,10 CM S/D 70 CM,0,0,0,70.0
201910,JAKARTA SELATAN,Pesanggrahan,BINTARO,10 CM S/D 30 CM,0,0,0,30.0
201910,JAKARTA SELATAN,Pesanggrahan,BINTARO,10 CM S/D 30 CM,0,0,0,30.0
201910,JAKARTA SELATAN,Pesanggrahan,ULUJAMI,10 CM S/D 50 CM,0,0,0,50.0
201910,JAKARTA SELATAN,Pesanggrahan,ULUJAMI,10 CM S/D 50 CM,0,0,0,50.0
201910,JAKARTA SELATAN,Pesanggrahan,ULUJAMI,10 CM S/D 50 CM,0,0,0,50.0
201910,JAKARTA SELATAN,Pesanggrahan,ULUJAMI,10 CM S/D 50 CM,0,0,0,50.0
201910,JAKARTA SELATAN,Pesanggrahan,ULUJAMI,10 CM S/D 50 CM,0,0,0,50.0
201910,JAKARTA SELATAN,Pesanggrahan,ULUJAMI,10 CM S/D 50 CM,0,0,0,50.0
201910,JAKARTA SELATAN,Pesanggrahan,ULUJAMI,10 CM S/D 50 CM,0,0,0,50.0
201910,JAKARTA SELATAN,Pesanggrahan,ULUJAMI,10 CM S/D 50 CM,0,0,0,50.0
201910,JAKARTA SELATAN,Pesanggrahan,ULUJAMI,20 CM S/D 30 CM,0,0,0,30.0
201910,JAKARTA SELATAN,Pesanggrahan,ULUJAMI,10 CM S/D 30 CM,0,0,0,30.0
201910,JAKARTA SELATAN,Pesanggrahan,ULUJAMI,10 CM S/D 30 CM,0,0,0,30.0
201910,JAKARTA SELATAN,Pesanggrahan,ULUJAMI,20 CM S/D 30 CM,0,0,0,30.0
201910,JAKARTA SELATAN,Pesanggrahan,ULUJAMI,20 CM S/D 30 CM,0,0,0,30.0
201910,JAKARTA SELATAN,Kebayoran Lama,PONDOK PINANG,10 CM S/D 80 CM,0,30,0,80.0
201910,JAKARTA SELATAN,Kebayoran Lama,PONDOK PINANG,20 CM S/D 125 CM,0,0,0,125.0
201910,JAKARTA SELATAN,Kebayoran Lama,PONDOK PINANG,10 CM S/D 125 CM,0,0,0,125.0
201910,JAKARTA SELATAN,Kebayoran Lama,PONDOK PINANG,10 CM S/D 125 CM,0,0,0,125.0
201910,JAKARTA SELATAN,Kebayoran Lama,PONDOK PINANG,10 CM S/D 125 CM,0,0,0,125.0
201910,JAKARTA SELATAN,Kebayoran Lama,PONDOK PINANG,10 CM S/D 125 CM,0,0,0,125.0
201910,JAKARTA SELATAN,Kebayoran Lama,PONDOK PINANG,10 CM S/D 125 CM,0,0,0,125.0
201910,JAKARTA SELATAN,Kebayoran Lama,PONDOK PINANG,10 CM S/D 120 CM,0,0,0,120.0
201910,JAKARTA SELATAN,Kebayoran Lama,PONDOK PINANG,10 CM S/D 120 CM,0,0,0,120.0
201910,JAKARTA SELATAN,Kebayoran Lama,CIPULIR,50 CM,0,0,0,50.0
201910,JAKARTA SELATAN,Kebayoran Lama,CIPULIR,10 CM,0,0,0,10.0
201910,JAKARTA SELATAN,Kebayoran Lama,CIPULIR,10 CM,0,0,0,10.0
201910,JAKARTA SELATAN,Kebayoran Lama,CIPULIR,20 CM,0,0,0,20.0
201910,JAKARTA SELATAN,Kebayoran Lama,CIPULIR,40 CM,0,0,0,40.0
201910,JAKARTA SELATAN,Kebayoran Lama,CIPULIR,10 CM,0,0,0,10.0
201910,JAKARTA SELATAN,Kebayoran Lama,CIPULIR,40 CM,0,0,0,40.0
201910,JAKARTA SELATAN,Kebayoran Lama,CIPULIR,10 CM S/D 80 CM,0,0,0,80.0
201910,JAKARTA SELATAN,Kebayoran Lama,CIPULIR,10 CM S/D 150 CM,225,0,0,150.0
201910,JAKARTA SELATAN,Kebayoran Lama,GROGOL UTARA,20 CM,0,0,0,20.0
201910,JAKARTA SELATAN,Kebayoran Lama,0,40 CM,0,0,0,40.0
201910,JAKARTA SELATAN,Cilandak,PONDOK LABU,30 CM,0,0,0,30.0
201910,JAKARTA SELATAN,Cilandak,PONDOK LABU,80 S/D 100 CM,0,0,0,100.0
201910,JAKARTA SELATAN,Cilandak,LEBAK BULUS,20 CM S/D 60 CM,0,0,0,60.0
201910,JAKARTA SELATAN,Cilandak,LEBAK BULUS,20 CM S/D 60 CM,0,0,0,60.0
201910,JAKARTA SELATAN,Cilandak,LEBAK BULUS,20 CM S/D 60 CM,0,0,0,60.0
201910,JAKARTA TIMUR,Jatinegara,BIDARA CINA,20 S/D 70 CM,0,0,0,70.0
201910,JAKARTA TIMUR,Jatinegara,BIDARA CINA,20 S/D 70 CM,0,0,0,70.0
201910,JAKARTA TIMUR,Jatinegara,BIDARA CINA,20 S/D 70 CM,0,0,0,70.0
201910,JAKARTA TIMUR,Jatinegara,BIDARA CINA,20 S/D 70 CM,0,0,0,70.0
201910,JAKARTA TIMUR,Jatinegara,BIDARA CINA,20 S/D 70 CM,0,0,0,70.0
201910,JAKARTA TIMUR,Jatinegara,BIDARA CINA,20 S/D 70 CM,0,0,0,70.0
201910,JAKARTA TIMUR,Jatinegara,BIDARA CINA,20 S/D 70 CM,0,0,0,70.0
201910,JAKARTA TIMUR,Jatinegara,BIDARA CINA,20 S/D 70 CM,0,0,0,70.0
201910,JAKARTA TIMUR,Jatinegara,BIDARA CINA,20 S/D 70 CM,0,0,0,70.0
201910,JAKARTA TIMUR,Jatinegara,BIDARA CINA,20 S/D 70 CM,0,0,0,70.0
201910,JAKARTA TIMUR,Jatinegara,BIDARA CINA,10 S/D 100 CM,20,17,0,100.0
201910,JAKARTA TIMUR,Jatinegara,BIDARA CINA,10 S/D 100 CM,28,0,0,100.0
201910,JAKARTA TIMUR,Jatinegara,BIDARA CINA,10 S/D 100 CM,24,0,0,100.0
201910,JAKARTA TIMUR,Jatinegara,BIDARA CINA,10 S/D 100 CM,31,0,0,100.0
201910,JAKARTA TIMUR,Jatinegara,BIDARA CINA,10 S/D 100 CM,23,0,0,100.0
201910,JAKARTA TIMUR,Jatinegara,KAMPUNG MELAYU,10 CM S/D 150 CM,51,0,0,150.0
201910,JAKARTA TIMUR,Jatinegara,KAMPUNG MELAYU,10 CM S/D 150 CM,66,0,0,150.0
201910,JAKARTA TIMUR,Jatinegara,KAMPUNG MELAYU,10 CM S/D 150 CM,16,0,0,150.0
201910,JAKARTA TIMUR,Jatinegara,KAMPUNG MELAYU,10 CM S/D 150 CM,118,0,0,150.0
201910,JAKARTA TIMUR,Jatinegara,KAMPUNG MELAYU,10 CM S/D 150 CM,80,0,0,150.0
201910,JAKARTA TIMUR,Jatinegara,KAMPUNG MELAYU,10 CM S/D 30 CM,18,0,0,30.0
201910,JAKARTA TIMUR,Jatinegara,KAMPUNG MELAYU,10 CM S/D 60 CM,48,0,0,60.0
201910,JAKARTA TIMUR,Jatinegara,KAMPUNG MELAYU,10 CM S/D 60 CM,23,0,0,60.0
201910,JAKARTA TIMUR,Jatinegara,KAMPUNG MELAYU,10 CM S/D 60 CM,28,0,0,60.0
201910,JAKARTA TIMUR,Jatinegara,KAMPUNG MELAYU,10 CM S/D 60 CM,31,0,0,60.0
201910,JAKARTA TIMUR,Jatinegara,KAMPUNG MELAYU,10 CM S/D 80 CM,53,0,0,80.0
201910,JAKARTA TIMUR,Jatinegara,KAMPUNG MELAYU,10 CM S/D 50 CM,33,0,0,50.0
201910,JAKARTA TIMUR,Jatinegara,KAMPUNG MELAYU,10 CM S/D 50 CM,28,0,0,50.0
201910,JAKARTA TIMUR,Jatinegara,KAMPUNG MELAYU,10 CM S/D 50 CM,27,0,0,50.0
201910,JAKARTA TIMUR,Jatinegara,KAMPUNG MELAYU,10 CM S/D 80 CM,27,0,0,80.0
201910,JAKARTA TIMUR,Jatinegara,KAMPUNG MELAYU,10 CM S/D 50 CM,38,0,0,50.0
201910,JAKARTA TIMUR,Jatinegara,KAMPUNG MELAYU,10 CM S/D 50 CM,21,0,0,50.0
201910,JAKARTA TIMUR,Jatinegara,KAMPUNG MELAYU,10 CM S/D 30 CM,28,0,0,30.0
201910,JAKARTA TIMUR,Jatinegara,KAMPUNG MELAYU,10 CM S/D 30 CM,15,0,0,30.0
201910,JAKARTA TIMUR,Jatinegara,KAMPUNG MELAYU,10 CM S/D 80 CM,36,0,0,80.0
201910,JAKARTA TIMUR,Jatinegara,KAMPUNG MELAYU,10 CM S/D 30 CM,21,0,0,30.0
201910,JAKARTA TIMUR,Jatinegara,KAMPUNG MELAYU,10 CM S/D 50 CM,31,0,0,50.0
201910,JAKARTA TIMUR,Jatinegara,KAMPUNG MELAYU,10 CM S/D 50 CM,22,0,0,50.0
201910,JAKARTA TIMUR,Jatinegara,KAMPUNG MELAYU,10 CM S/D 80 CM,46,0,0,80.0
201910,JAKARTA TIMUR,Jatinegara,KAMPUNG MELAYU,10 CM S/D 80 CM,54,0,0,80.0
201910,JAKARTA TIMUR,Jatinegara,KAMPUNG MELAYU,10 CM S/D 80 CM,58,0,0,80.0
201910,JAKARTA TIMUR,Jatinegara,KAMPUNG MELAYU,10 CM S/D 80 CM,51,0,0,80.0
201910,JAKARTA TIMUR,Jatinegara,CIPINANG MUARA,10 CM,0,0,0,10.0
201910,JAKARTA TIMUR,Kramat Jati,CAWANG,20 S/D 50 CM,7,0,0,50.0
201910,JAKARTA TIMUR,Kramat Jati,CAWANG,20 S/D 70 CM,9,0,0,70.0
201910,JAKARTA TIMUR,Kramat Jati,CAWANG,20 S/D 50 CM,28,0,0,50.0
201910,JAKARTA TIMUR,Kramat Jati,CAWANG,20 S/D 50 CM,24,0,0,50.0
201910,JAKARTA TIMUR,Kramat Jati,CAWANG,20 S/D 70 CM,20,0,0,70.0
201910,JAKARTA TIMUR,Kramat Jati,CAWANG,40 S/D 120 CM,21,0,0,120.0
201910,JAKARTA TIMUR,Kramat Jati,CAWANG,40 S/D 100 CM,24,0,0,100.0
201910,JAKARTA TIMUR,Kramat Jati,CAWANG,50 S/D 110 CM,16,0,0,110.0
201910,JAKARTA TIMUR,Kramat Jati,CAWANG,60 S/D 120 CM,45,0,0,120.0
201910,JAKARTA TIMUR,Kramat Jati,CAWANG,20 S/D 120 CM,24,0,0,120.0
201910,JAKARTA TIMUR,Kramat Jati,CAWANG,20 S/D 70 CM,21,0,0,70.0
201910,JAKARTA TIMUR,Kramat Jati,CAWANG,20 S/D 120 CM,24,0,0,120.0
201910,JAKARTA TIMUR,Kramat Jati,CAWANG,20 S/D 120 CM,22,0,0,120.0
201910,JAKARTA TIMUR,Kramat Jati,CAWANG,20 S/D 80 CM,12,0,0,80.0
201910,JAKARTA TIMUR,Kramat Jati,CAWANG,20 S/D 120 CM,38,0,0,120.0
201910,JAKARTA TIMUR,Kramat Jati,CAWANG,20 S/D 50 CM,21,0,0,50.0
201910,JAKARTA TIMUR,Kramat Jati,CAWANG,20 CM,16,0,0,20.0
201910,JAKARTA TIMUR,Kramat Jati,CAWANG,20 S/D 70 CM,17,0,0,70.0
201910,JAKARTA TIMUR,Kramat Jati,CAWANG,20 S/D 120 CM,30,0,0,120.0
201910,JAKARTA TIMUR,Kramat Jati,CAWANG,20 S/D 70 CM,18,0,0,70.0
201910,JAKARTA TIMUR,Kramat Jati,CAWANG,20 S/D 100 CM,13,0,0,100.0
201910,JAKARTA TIMUR,Kramat Jati,CAWANG,20 S/D 100 CM,7,0,0,100.0
201910,JAKARTA TIMUR,Kramat Jati,CAWANG,20 CM,0,0,0,20.0
201910,JAKARTA TIMUR,Kramat Jati,CAWANG,20 S/D 30 CM,5,0,0,30.0
201910,JAKARTA TIMUR,Kramat Jati,CAWANG,20 S/D 30 CM,0,0,0,30.0
201910,JAKARTA TIMUR,Kramat Jati,BALEKAMBANG,20 CM S/D 70 CM,0,0,0,70.0
201910,JAKARTA TIMUR,Kramat Jati,BALEKAMBANG,20 CM S/D 70 CM,0,0,0,70.0
201910,JAKARTA TIMUR,Kramat Jati,BALEKAMBANG,20 CM S/D 70 CM,0,0,0,70.0
201910,JAKARTA TIMUR,Kramat Jati,BALEKAMBANG,20 CM S/D 70 CM,0,0,0,70.0
201910,JAKARTA TIMUR,Kramat Jati,BALEKAMBANG,20 CM S/D 70 CM,0,0,0,70.0
201910,JAKARTA TIMUR,Kramat Jati,BALEKAMBANG,20 CM S/D 70 CM,0,0,0,70.0
